id,name,year_level,student_email,parent_name,parent_email,parent_mobile,opted_out_of_catering
8350cba8-5c8d-4085-b145-5ea5bb7b5a01,Sophie Wilson,12,sophiewilson@gmail.com,Georgia Wilson,georgiawilson@outlook.com,0403 831 172,false
844cf12a-e1fe-4e63-9340-0935aebbae6e,Olivia Mitchell,10,oliviamitchell@eq.edu.au,Alexander Mitchell,alexandermitchell@yahoo.com,0465 166 612,false
8478450c-cc19-4832-9d54-1f58edf947af,Sebastian King,12,sebastianking@eq.edu.au,Frankie King,frankieking@yahoo.com,0459 611 311,false
88af3413-ba0e-47f0-bc2d-5900d1fc88a5,Samuel Martin,12,samuelmartin@gmail.com,Rose Martin,rosemartin@outlook.com,0462 072 944,false
8a841124-076b-4143-a7fa-0ac6e73f023c,Holly Hill,10,hollyhill@gmail.com,Benjamin Hill,benjaminhill@yahoo.com,0445 718 173,false
8a9f95d4-4688-4ba9-a3f0-4432a1eece3a,Samuel Brown,12,samuelbrown@student.jpc.qld.edu.au,Grace Brown,gracebrown@icloud.com,0475 215 398,false
8aa6c1bc-9537-4f51-a0e0-e7e6d6c33ca5,Bianca Conti,12,biancaconti@loreto.qld.edu.au,Iva Conti,ivaconti@hotmail.com,0406 408 820,false
8ad2ba09-5d00-438b-a6cb-c16447677fe2,Mahmoud Younis,12,mahmoudyounis@eq.edu.au,Sara Younis,sarayounis@iinet.net.au,0419 731 568,false
8b99a44f-2ee7-452a-9d60-fe9e3b71f6cb,Grace Thompson,12,gracethompson@eq.edu.au,Benjamin Thompson,benjaminthompson@hotmail.com,0481 524 992,false
8f12a60a-ebfa-472b-979f-423b359bacb6,Toby Martin,10,tobymartin@eq.edu.au,Scarlett Martin,scarlettmartin@hotmail.com,0440 018 496,false
8f2cfede-b791-428c-98d0-6bbc205f0039,Mateo Lopez,12,mateolopez@eq.edu.au,Javier Lopez,javierlopez@hotmail.com,0449 835 023,false
8f2e686e-eee4-4a08-8779-3a1178ad71d5,James Carter,9,jamescarter@student.jpc.qld.edu.au,Annabelle Carter,annabellecarter@icloud.com,0447 128 329,false
8f5a0dad-40bc-47cd-9140-e4ef60692f1f,Xiu He,9,xiuhe@eq.edu.au,Xin He,xinhe@icloud.com,0485 378 540,false
907bad74-d218-4fb2-9cb1-49ca8149c6d1,William Walker,12,williamwalker@loreto.qld.edu.au,Ava Walker,avawalker@gmail.com,0452 451 033,false
920c13cf-19ac-4f3a-bf82-0457200ab879,Noah Parker,10,noahparker@chac.qld.edu.au,Leo Parker,leoparker@iinet.net.au,0463 282 210,false
9394db4a-7f45-4fba-8151-b9c1c4896d38,Tahlia Williams,12,tahliawilliams@loreto.qld.edu.au,Rose Williams,rosewilliams@hotmail.com,0450 849 073,false
945a0cbe-0e19-494e-8041-3f19213e9c13,Nancy Lu,10,nancylu@gmail.com,Kevin Lu,kevinlu@gmail.com,0452 442 809,false
95a6073e-3ed5-4617-991d-3cb18bf60006,Pooja Mehta,11,poojamehta@student.jpc.qld.edu.au,Priya Mehta,priyamehta@iinet.net.au,0481 754 334,false
9632c977-4048-45a1-a820-c688c84f5208,Matilda Brown,10,matildabrown@eq.edu.au,Noah Brown,noahbrown@iinet.net.au,0429 190 088,false
96ba4f6b-531d-422c-99e5-e61917b1f662,Phoebe Jones,11,phoebejones@loreto.qld.edu.au,Ella Jones,ellajones@gmail.com,0469 654 781,false
970c3598-15a4-4a7a-864c-34aa938f1fa9,Benjamin Campbell,12,benjamincampbell@loreto.qld.edu.au,Sophia Campbell,sophiacampbell@gmail.com,0458 278 628,false
97a3eeef-75d9-4354-bd7b-aa7983275a0f,Lei Li,12,leili@eq.edu.au,Kai Li,kaili@yahoo.com,0467 931 950,true
983a0018-6c5f-478f-89c0-fda4d5957671,Noah Collins,12,noahcollins@chac.qld.edu.au,Leo Collins,leocollins@iinet.net.au,0405 812 611,false
992e277b-c915-4673-bb8a-ef725a384c46,Ava Wilson,10,avawilson@eq.edu.au,Ava Wilson,avawilson@icloud.com,0439 501 344,false
994d8406-09cc-47f7-a340-a251393fd5e2,Kien Pham,12,kienpham@eq.edu.au,Anh Pham,anhpham@iinet.net.au,0465 862 010,false
99f5a664-5d35-4bb0-ac4d-c1c0e154d152,Levi Collins,12,levicollins@eq.edu.au,Harper Collins,harpercollins@outlook.com,0407 735 389,false
9a7213fc-1e41-41a4-9419-f507eab315e6,Matilda Evans,11,matildaevans@icloud.com,Tristan Evans,tristanevans@iinet.net.au,0417 987 088,false
9b1f8bbc-2046-41a4-a5ad-b3d3b54cb654,Noah Johnson,9,noahjohnson@student.jpc.qld.edu.au,Imogen Johnson,imogenjohnson@icloud.com,0416 812 823,false
9bfe3f2a-bcd9-4479-af91-d0f332b5d0d7,Imogen Stewart,12,imogenstewart@loreto.qld.edu.au,Charlotte Stewart,charlottestewart@icloud.com,0416 247 631,false
9cda4bfe-779f-41cd-89da-9ee95e7369dd,Levi Carter,10,levicarter@chac.qld.edu.au,Scarlett Carter,scarlettcarter@yahoo.com,0408 037 526,false
9d3e592e-5fcb-410b-8309-79faf3d76ff1,Nisha Desai,12,nishadesai@eq.edu.au,Rishi Desai,rishidesai@yahoo.com,0468 509 817,false
9df54f03-b941-4d5e-a25a-5f6a4f433cac,Harvey Evans,12,harveyevans@gmail.com,Amelia Evans,ameliaevans@outlook.com,0427 542 879,false
9e11222d-745e-41d2-81bb-123a8b4bf0d4,Nathan Green,10,nathangreen@student.jpc.qld.edu.au,Noah Green,noahgreen@outlook.com,0462 593 321,false
9f545c9f-4101-4223-ae02-8f2b677dd35e,Nathan Martin,11,nathanmartin@eq.edu.au,Leo Martin,leomartin@live.com,0488 726 138,false
9fcafb73-941d-482b-8fb6-4d5cf8b24fd9,Sienna Roberts,12,siennaroberts@loreto.qld.edu.au,Jack Roberts,jackroberts@gmail.com,0451 664 086,false
9fd1c267-ffcc-41d1-a11f-1b32cbfa6c78,James Anderson,12,jamesanderson@eq.edu.au,Connor Anderson,connoranderson@live.com,0416 090 094,false
a02be0c3-7b8f-4e07-8b5e-260c231cca42,Henry Robinson,9,henryrobinson@student.jpc.qld.edu.au,Hayden Robinson,haydenrobinson@bigpond.com,0460 303 184,false
a069eb66-b8fa-4a74-9bcd-f968dcadbf96,Aisha Ibrahim,9,aishaibrahim@eq.edu.au,Amir Ibrahim,amiribrahim@live.com,0481 107 077,false
a11f5135-8220-48cf-b86e-df7c4f95a7ae,Georgia Evans,12,georgiaevans@eq.edu.au,Ava Evans,avaevans@hotmail.com,0425 291 142,false
a238b1ae-b590-4bab-9ca1-08acd19a6e00,Emily Wilson,10,emilywilson@loreto.qld.edu.au,Hannah Wilson,hannahwilson@iinet.net.au,0433 657 883,false
a34cf6c6-7caf-462b-8853-79b23d61351f,Tahlia Evans,12,tahliaevans@loreto.qld.edu.au,Ryan Evans,ryanevans@iinet.net.au,0440 810 145,false
a41cc784-d89b-45bd-938a-54eab5950206,Aanya Desai,11,aanyadesai@student.jpc.qld.edu.au,Rahul Desai,rahuldesai@gmail.com,0414 634 718,false
a671880c-356b-48d2-a690-915c079e8072,Phoebe Scott,12,phoebescott@icloud.com,Willow Scott,willowscott@yahoo.com,0473 081 126,false
a6fe000a-a1c9-49dc-8f3c-63f6f6c0ccbb,Hyun Choi,12,hyunchoi@student.jpc.qld.edu.au,Brian Choi,brianchoi@iinet.net.au,0489 952 412,false
a7765b63-2e24-4645-b7d3-a8f580a78e2b,Frankie Parker,11,frankieparker@loreto.qld.edu.au,Willow Parker,willowparker@icloud.com,0434 171 829,false
a783ec55-e2d3-49e9-83f4-4558d6f4df3b,Iva Demetriou,12,ivademetriou@loreto.qld.edu.au,Iva Demetriou,ivademetriou@gmail.com,0434 630 633,false
ae80b410-27e2-43c0-89fe-07907e369e92,Penelope Carter,12,penelopecarter@mbbc.qld.edu.au,Eliza Carter,elizacarter@icloud.com,0438 052 725,false
af6aba23-d7b2-47ae-ba8e-b6199290632b,Reyansh Chopra,10,reyanshchopra@eq.edu.au,Diya Chopra,diyachopra@iinet.net.au,0420 425 408,false
b23064d3-1ab0-4df5-8bd4-7a9618c6a688,Matilda Evans,11,matildaevans@gmail.com,Willow Evans,willowevans@iinet.net.au,0418 042 823,false
b2a35786-cc13-468e-83bd-d0b64dfbf0e1,Georgia Nelson,12,georgianelson@loreto.qld.edu.au,Emily Nelson,emilynelson@icloud.com,0485 940 944,false
b34f5ae9-d64f-4bbd-bdea-85b6de9c3245,Aria Cook,11,ariacook@chac.qld.edu.au,Willow Cook,willowcook@live.com,0477 111 854,false
b42673cf-77ec-41ed-bf2b-d18d7acaa000,Eleanor Phillips,12,eleanorphillips@chac.qld.edu.au,Ryan Phillips,ryanphillips@bigpond.com,0434 804 708,false
b61cd2a1-9bb0-49e1-a420-770c928d2dca,Ryan Adams,10,ryanadams@loreto.edu.au.qld,Matilda Adams,matildaadams@icloud.com,0420 527 291,false
b6702a88-9d06-4b0c-b876-5bcb50b66104,Evie Edwards,10,evieedwards@eq.edu.au,Madison Edwards,madisonedwards@gmail.com,0423 507 241,false
b6c3d920-a8be-409b-a433-bd068e488d0f,Daniel Brown,11,danielbrown@student.jpc.qld.edu.au,Levi Brown,levibrown@yahoo.com,0465 395 959,false
b7f0a161-581e-4222-964e-c74c31f05e8b,Grace Thompson,10,gracethompson@chac.qld.edu.au,Audrey Thompson,audreythompson@gmail.com,0416 981 314,false
b95c3503-da2d-4dae-8d20-fa0bdc1d0dee,Annabelle Baker,12,annabellebaker@loreto.qld.edu.au,Evie Baker,eviebaker@bigpond.com,0473 993 003,false
baf4f137-4d38-44f2-8d4d-7b66c0a43d93,Charlie Morris,12,charliemorris@eq.edu.au,Matilda Morris,matildamorris@yahoo.com,0421 133 009,false
bbb5fb6a-f346-4100-a7da-3bd33ee73ff7,Tahlia Collins,12,tahliacollins@eq.edu.au,Lucas Collins,lucascollins@bigpond.com,0489 277 995,false
bc207c94-b0ae-4a32-88a0-22ccea5c5102,Hazel King,12,hazelking@eq.edu.au,Hannah King,hannahking@iinet.net.au,0408 569 223,false
bc2fbb69-0391-4891-aee6-db65a2a307bc,Levi Scott,11,leviscott@eq.edu.au,Hazel Scott,hazelscott@yahoo.com,0456 654 629,false
bdaaeecd-688d-4264-8039-db686edcff14,Archie Murphy,12,archiemurphy@mbbc.qld.edu.au,Harvey Murphy,harveymurphy@outlook.com,0487 983 555,false
bf3a2d61-29d4-48d2-8c9f-babfad8878b0,Eliza Scott,10,elizascott@eq.edu.au,Tristan Scott,tristanscott@bigpond.com,0429 455 626,false
bf6001f6-e8d3-447d-8866-bb81f49600b4,Lucas Thompson,12,lucasthompson@loreto.qld.edu.au,Leo Thompson,leothompson@yahoo.com,0459 686 694,false
bf83e627-865c-4d19-ac58-cb86e366666d,Aria Adams,9,ariaadams@yahoo.com,Riley Adams,rileyadams@live.com,0420 953 056,false
bf8a7683-dc0d-432f-affc-47e671580a04,Ryan Wilson,11,ryanwilson@eq.edu.au,Daniel Wilson,danielwilson@hotmail.com,0417 170 715,false
bfe2dd5a-060d-4fe1-87b4-df068efd6b6e,Indigo King,12,indigoking@loreto.qld.edu.au,Sebastian King,sebastianking@iinet.net.au,0439 674 321,false
c0abe34c-d4e3-4894-ba23-9c0d0f317f2d,Tristan Nelson,11,tristannelson@gmail.com,Isabella Nelson,isabellanelson@outlook.com,0478 542 585,false
c184c2db-7640-4af8-b58c-3fe0c07464c4,Henry Brown,11,henrybrown@mbbc.qld.edu.au,James Brown,jamesbrown@bigpond.com,0409 256 194,false
c18ce637-d93a-492c-b13d-50a24911573c,Tristan Collins,9,tristancollins@eq.edu.au,Matilda Collins,matildacollins@hotmail.com,0412 365 938,false
c1d486bf-6ee1-4535-b769-07e539f14dc2,Harper Carter,9,harpercarter@eq.edu.au,Evie Carter,eviecarter@hotmail.com,0422 367 355,false
c2375fdf-7d31-4868-aeac-79d1e292cebb,Bailey Jones,12,baileyjones@student.jpc.qld.edu.au,Amelia Jones,ameliajones@yahoo.com,0426 860 075,false
c429a513-4c52-4451-a3cf-ed7c5e911dd6,Connor Mitchell,12,connormitchell@gmail.com,Ava Mitchell,avamitchell@yahoo.com,0437 606 298,false
c45cccd7-d93c-46ae-8688-49ce55b84587,Noah Clark,10,noahclark@eq.edu.au,Isla Clark,islaclark@yahoo.com,0435 013 530,false
c483dc4e-4fca-447d-85f1-f9f1d31f9e3c,Riley Turner,12,rileyturner@eq.edu.au,Willow Turner,willowturner@gmail.com,0475 646 197,false
c4be8d29-acca-4c73-a7dc-fa3aa9a8a5d5,Rashid Khalil,9,rashidkhalil@student.jpc.qld.edu.au,Fatima Khalil,fatimakhalil@iinet.net.au,0487 414 081,false
c5c232b0-10a0-4054-81ef-a74e12263611,Aarav Singh,9,aaravsingh@student.jpc.qld.edu.au,Aniket Singh,aniketsingh@icloud.com,0433 904 986,false
c6aff65d-60ad-4222-866d-b15d90a9f35a,Olivia Wright,11,oliviawright@chac.qld.edu.au,Alexander Wright,alexanderwright@live.com,0484 042 593,false
c7453b4c-092d-44be-aeba-63a866f2bea9,Ray Liu,12,rayliu@student.jpc.qld.edu.au,Tiffany Liu,tiffanyliu@icloud.com,0466 819 614,false
c8df3bf8-8e79-4cc5-a759-060fd66de82d,Nathan Morris,10,nathanmorris@chac.qld.edu.au,Charlie Morris,charliemorris@icloud.com,0479 813 336,false
c9b9c4c6-d853-4843-a94b-2bbb0123363f,Chloe Collins,11,chloecollins@eq.edu.au,Eleanor Collins,eleanorcollins@bigpond.com,0471 327 494,true
ca578b24-0629-4fad-b8dc-99f3a85f4824,Bailey Collins,11,baileycollins@mbbc.qld.gov.edu,Noah Collins,noahcollins@gmail.com,0476 913 787,false
cc78d4a4-e7b8-4bf2-91b4-8feced3aa797,Rose Walker,11,rosewalker@eq.edu.au,Aria Walker,ariawalker@bigpond.com,0471 604 230,false
ccff7fa9-479d-4fbb-ae9c-074e1943c0bd,Annabelle Harris,11,annabelleharris@eq.edu.au,Isabella Harris,isabellaharris@live.com,0434 550 096,false
cefa44c8-253d-4e8f-825e-382a8b5cd6d6,Hudson Scott,11,hudsonscott@chac.qld.edu.au,Samuel Scott,samuelscott@gmail.com,0460 948 524,false
d077be88-afb7-48f8-8089-bece44e0e904,Daniel Wright,11,danielwright@chac.qld.edu.au,Ella Wright,ellawright@iinet.net.au,0414 227 810,false
d10cc456-7766-4be2-89d3-390ee935e305,Michelle Deng,12,michelledeng@student.jpc.qld.edu.au,Leon Deng,leondeng@outlook.com,0458 379 139,false
d13fc590-a972-4940-813d-63c9d6edc6a1,Harper Harris,12,harperharris@eq.edu.au,Holly Harris,hollyharris@icloud.com,0401 032 491,false
d1eef2cb-99d2-46c9-9080-014163dc4093,Liam Thompson,10,liamthompson@student.jpc.qld.edu.au,Toby Thompson,tobythompson@gmail.com,0400 563 126,false
d21b3006-07f1-4e63-bfac-7f4675a008bf,Evie White,10,eviewhite@loreto.qld.edu.au,Hazel White,hazelwhite@hotmail.com,0410 059 533,false
d3a96b25-096a-4295-af48-6164324796d1,William Collins,9,williamcollins@student.jpc.qld.edu.au,Hannah Collins,hannahcollins@icloud.com,0432 064 870,false
d3df41da-d055-4607-8be0-3f0c9fe31e8d,Frankie Green,12,frankiegreen@loreto.qld.edu.au,Frankie Green,frankiegreen@yahoo.com,0451 183 128,false
d4b26684-1ac7-4e74-bfdb-93d38767c050,Sienna Nelson,9,siennanelson@eq.edu.au,Hannah Nelson,hannahnelson@bigpond.com,0430 910 540,false
d4c0139c-da99-48be-a30f-20e4eb63aa4c,William Mitchell,10,williammitchell@eq.edu.au,Archie Mitchell,archiemitchell@gmail.com,0484 351 467,false
d5cc7d0f-c001-4fb2-bf67-b2e5b99521d6,Ava Hall,10,avahall@loreto.qld.edu.au,Zachary Hall,zacharyhall@icloud.com,0475 890 745,false
d5efe5d4-17b7-4128-8fa4-af3f00605855,Vivian Ma,11,vivianma@student.jpc.qld.edu.au,Li Ma,lima@bigpond.com,0459 905 069,false
d62a1559-e4ed-4a2b-b034-6e7f03f4168e,Mason Young,10,masonyoung@gmail.com,Bailey Young,baileyyoung@icloud.com,0453 710 081,false
d78a60fd-e8da-4408-9b72-0e0673c8fe74,Noah Carter,10,noahcarter@loreto.qld.edu.au,Imogen Carter,imogencarter@yahoo.com,0482 437 413,false
d8b05585-9ce2-4712-bac9-d0eb53ee7fb2,Scarlett Phillips,12,scarlettphillips@chac.qld.edu.au,Toby Phillips,tobyphillips@live.com,0477 288 710,false
d8dc6c47-eee5-4a21-83bb-ded4ccb2260d,James Johnson,11,jamesjohnson@eq.edu.au,Edward Johnson,edwardjohnson@yahoo.com,0402 549 374,false
dbd7456a-212c-42ac-ac76-e71fc9cf2b61,Archie Williams,12,archiewilliams@student.jpc.qld.edu.au,Ella Williams,ellawilliams@hotmail.com,0479 403 316,false
dc76e44d-c18e-4b96-9397-f90c88d33dcf,Riley Turner,12,rileyturner@mbbc.qld.edu.au,Tahlia Turner,tahliaturner@live.com,0406 885 866,false
dcfb4e6c-7095-4df5-aa41-d81f97c9c6ed,Chloe Robinson,11,chloerobinson@eq.edu.au,Leo Robinson,leorobinson@gmail.com,0446 588 044,false
dd16fe3c-304f-4a42-a8e8-a3ae3edf6577,Sienna White,12,siennawhite@loreto.qld.edu.au,Benjamin White,benjaminwhite@bigpond.com,0412 125 170,true
dd8d0292-0470-4196-9fd5-63d9cef6a20b,Georgia Adams,10,georgiaadams@chac.qld.edu.au,Aria Adams,ariaadams@live.com,0453 851 955,false
de7a3cfa-9b2c-4374-8541-7c863aaedceb,Samuel Nelson,11,samuelnelson@chac.qld.edu.au,Henry Nelson,henrynelson@live.com,0469 478 851,false
dea7bbfc-c7a8-46ee-b55e-fde672d4ea45,Emily Walker,10,emilywalker@gmail.com,Eliza Walker,elizawalker@bigpond.com,0428 300 975,false
df173279-314d-4d54-a7a0-0b801d4fb468,Pippa Johnson,11,pippajohnson@loreto.qld.edu.au,Audrey Johnson,audreyjohnson@icloud.com,0431 883 931,false
dfd6b111-12cc-4082-adbf-8b85c163f398,Imogen Cook,11,imogencook@loreto.qld.edu.au,Oliver Cook,olivercook@bigpond.com,0488 765 392,false
e0461042-79af-4562-8bfe-e732a147a417,Sienna Taylor,11,siennataylor@chac.qld.edu.au,Liam Taylor,liamtaylor@gmail.com,0483 693 485,false
e0dfa334-147c-47b2-85e8-4e8268789a69,Madison Robinson,12,madisonrobinson@loreto.qld.edu.au,Sophie Robinson,sophierobinson@live.com,0446 332 932,false
e1bbaa2e-5476-4da7-9e8e-629db0714fd5,Zachary Wright,12,zacharywright@student.jpc.qld.edu.au,Chloe Wright,chloewright@yahoo.com,0473 502 739,false
e2ec7220-728b-4b44-83cb-6dc441f97743,Thomas Hall,11,thomashall@eq.edu.au,Samuel Hall,samuelhall@yahoo.com,0431 898 364,false
e3a1f8c9-4c88-42b9-afb5-ed8b975f9b69,Sophie Evans,12,sophieevans@loreto.qld.edu.au,Liam Evans,liamevans@outlook.com,0463 826 530,false
e3e08740-ec4f-41a3-b136-6cbe143e447e,Aarav Bhatia,12,aaravbhatia@eq.edu.au,Reyansh Bhatia,reyanshbhatia@iinet.net.au,0455 461 968,false
e47d10f0-5e91-4ed3-9ce1-e441f8d795a4,Audrey Adams,12,audreyadams@student.jpc.qld.edu.au,Thomas Adams,thomasadams@iinet.net.au,0462 300 059,false
e4c26ea7-6e44-4adc-a93e-6ee105430918,Tristan Scott,12,tristanscott@eq.edu.au,Archie Scott,archiescott@iinet.net.au,0464 417 274,false
e5de5ca0-da46-415b-9b9c-da0f942d53ff,Bailey Roberts,12,baileyroberts@student.jpc.qld.edu.au,Blake Roberts,blakeroberts@hotmail.com,0451 432 368,false
e6940706-24e3-4854-918c-6825b205f770,Leo Stewart,11,leostewart@gmail.com,Eleanor Stewart,eleanorstewart@iinet.net.au,0410 489 738,false
e7f545e0-c0d4-44d2-811e-ff28ce7b7f3a,Georgia Collins,11,georgiacollins@gmail.com,Levi Collins,levicollins@icloud.com,0466 251 078,false
e83ef64e-d212-4eeb-a397-168199e38770,Kai Wang,9,kaiwang@eq.edu.au,Kai Wang,kaiwang@hotmail.com,0480 563 413,false
ea2d4f59-6b96-40ae-ac60-3afcd02cc020,Chloe Phillips,12,chloephillips@eq.edu.au,Zoe Phillips,zoephillips@gmail.com,0487 059 017,false
ea5f2663-d9d4-4254-9b0f-31e7f0b4eaee,Sophie Harris,12,sophieharris@eq.edu.au,Tristan Harris,tristanharris@hotmail.com,0421 889 323,false
ec288585-7cc3-4cc9-80e8-796defddd84b,Eleanor Anderson,10,eleanoranderson@student.jpc.qld.edu.au,William Anderson,williamanderson@iinet.net.au,0423 433 229,false
ecf3be1c-aa71-421f-a5fb-dc50761a2462,James Parker,11,jamesparker@student.jpc.qld.edu.au,Aria Parker,ariaparker@gmail.com,0461 368 033,false
ecfc645d-c8be-4f8a-aa56-b26cf6bcab6b,Lucas Anderson,12,lucasanderson@student.jpc.qld.edu.au,Harper Anderson,harperanderson@outlook.com,0414 503 612,false
ee1de936-c549-4d92-90d0-9bccfb97faf0,Tahlia Carter,11,tahliacarter@gmail.com,Grace Carter,gracecarter@iinet.net.au,0420 637 973,false
ee2e3cc2-adff-439a-a14e-47458a215450,Daniel Carter,12,danielcarter@mbbc.qld.edu.au,Alexander Carter,alexandercarter@gmail.com,0422 675 283,false
eebca935-797c-4c83-88bc-23eb9f3d2973,Isabella Mitchell,11,isabellamitchell@loreto.qld.edu.au,Eleanor Mitchell,eleanormitchell@live.com,0419 008 432,false
eed87d6a-3d83-4604-a9cc-0daa83f87a6c,Charlie Clark,12,charlieclark@chac.qld.edu.au,Mia Clark,miaclark@bigpond.com,0461 641 440,false
ef299e33-69a6-40fd-92d0-12147fb1e93a,Ethan Walker,12,ethanwalker@student.jpc.qld.edu.au,Harper Walker,harperwalker@outlook.com,0423 635 066,false
ef46bc61-80de-4c77-a302-aaa2ee4188b9,Sebastian Hall,11,sebastianhall@eq.edu.au,Thomas Hall,thomashall@live.com,0417 667 074,false
f0295c5c-da74-48ac-a17a-282509c8650f,Holly Anderson,11,hollyanderson@eq.edu.au,Joshua Anderson,joshuaanderson@gmail.com,0433 006 743,false
f07c1c06-02e2-480d-9193-9d2a2577cd30,Pippa Baker,12,pippabaker@loreto.qld.edu.au,Ryan Baker,ryanbaker@yahoo.com,0450 140 831,false
f184ca7b-8021-4904-9210-fccaf8cf172c,Edward Evans,10,edwardevans@chac.qld.edu.au,Phoebe Evans,phoebeevans@gmail.com,0417 900 153,false
f2e0d7f5-847f-4ec0-9d1d-ce754dd0c5cf,Sophia Turner,12,sophiaturner@eq.edu.au,Ella Turner,ellaturner@bigpond.com,0409 526 044,false
f418af6e-e26f-4484-8a9b-29c41660ebce,Zoe Jones,9,zoejones@eq.edu.au,Harvey Jones,harveyjones@bigpond.com,0460 522 773,false
f48216ce-15fb-4da5-935f-6e44fe32dbde,Noah Baker,12,noahbaker@outlook.com,Eliza Baker,elizabaker@iinet.net.au,0454 745 547,false
f553cbe9-7d32-4bdf-a3de-233ac65896bc,Jack Wilson,12,jackwilson@mbbc.qld.edu.au,Sienna Wilson,siennawilson@outlook.com,0474 131 220,false
f68b07e9-e72d-4a41-b056-beff93d8216b,Samuel Martin,10,samuelmartin@student.jpc.qld.edu.au,Audrey Martin,audreymartin@bigpond.com,0445 668 303,false
f756e82a-b3e9-4865-b11b-2c6cf9419469,Benjamin Scott,10,benjaminscott@eq.edu.au,Lily Scott,lilyscott@iinet.net.au,0419 004 338,false
f76b1615-6dda-4d67-aa6e-bc62289be532,Cooper Carter,12,coopercarter@loreto.qld.edu.au,Eleanor Carter,eleanorcarter@outlook.com,0443 454 734,false
f888379a-7d3a-4620-98b9-849ca9f0c563,Amelia Williams,11,ameliawilliams@eq.edu.au,Mia Williams,miawilliams@hotmail.com,0462 695 959,false
f947b417-d6c9-4c8c-87b4-b568bc7e65cb,Sebastian Wilson,11,sebastianwilson@loreto.qld.edu.au,Isla Wilson,islawilson@iinet.net.au,0416 534 641,false
fa1825eb-65a6-4927-b9f5-f45fc49654c8,Ella Nelson,12,ellanelson@eq.edu.au,William Nelson,williamnelson@icloud.com,0474 478 478,false
fa632ae8-d570-43c1-ac54-6df74e8592bf,Henry Nelson,11,henrynelson@eq.edu.au,Connor Nelson,connornelson@live.com,0481 656 188,false
facb71f8-d479-4e76-b127-d17230ae2fa7,Joshua Jones,10,joshuajones@eq.edu.au,Riley Jones,rileyjones@outlook.com,0402 189 043,false
fafd2116-911e-45ab-a566-27c7022e6e0c,Leo Thompson,11,leothompson@student.jpc.qld.edu.au,Hunter Thompson,hunterthompson@yahoo.com,0425 779 953,false
fbba2d5f-dbae-4b54-9b7f-76794de90c05,Sophia Turner,11,sophiaturner@student.jpc.qld.edu.au,Mia Turner,miaturner@bigpond.com,0483 839 177,false
fd74d0f4-c515-439d-9e01-ce1851a66496,Scarlett Murphy,12,scarlettmurphy@loreto.qld.edu.au,Bailey Murphy,baileymurphy@icloud.com,0455 130 638,false
ffad0b19-6d30-4924-8cec-89b460d514a9,Liam Murphy,10,liammurphy@chac.qld.edu.au,Henry Murphy,henrymurphy@hotmail.com,0466 862 312,false
ffddf103-b10b-4436-8571-76b58622413b,Spencer Young,11,spenceryoung@eq.edu.au,Cooper Young,cooperyoung@gmail.com,0457 010 747,false
